"Date","Symbol","Marketcapname","Sector"
"18-09-2026 11:25 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:25 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:25 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:25 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:25 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:25 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:25 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:25 am","IKS","Largecap","I.T"
"18-09-2026 11:30 am","BEML","Midcap","Aerospace & Defence"
"18-09-2026 11:30 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:30 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:30 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:30 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:30 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:30 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:30 am","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 11:30 am","WELCORP","Largecap","Industrials"
"18-09-2026 11:30 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:30 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:30 am","AIIL","Largecap","Financials"
"18-09-2026 11:30 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:30 am","ATGL","Largecap","Energy"
"18-09-2026 11:30 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:30 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:30 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:30 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:30 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:30 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:30 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:30 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:30 am","IKS","Largecap","I.T"
"18-09-2026 11:35 am","BEML","Midcap","Aerospace & Defence"
"18-09-2026 11:35 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:35 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:35 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:35 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:35 am","BBTC","Midcap","Auto"
"18-09-2026 11:35 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:35 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:35 am","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 11:35 am","WELCORP","Largecap","Industrials"
"18-09-2026 11:35 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:35 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:35 am","AIIL","Largecap","Financials"
"18-09-2026 11:35 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:35 am","ATGL","Largecap","Energy"
"18-09-2026 11:35 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:35 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:35 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:35 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:35 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:35 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:35 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:35 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:35 am","IKS","Largecap","I.T"
"18-09-2026 11:40 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:40 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:40 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:40 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:40 am","BBTC","Midcap","Auto"
"18-09-2026 11:40 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:40 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:40 am","KPIL","Largecap","Realty"
"18-09-2026 11:40 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:40 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:40 am","AIIL","Largecap","Financials"
"18-09-2026 11:40 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:40 am","ATGL","Largecap","Energy"
"18-09-2026 11:40 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:40 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:40 am","VIJAYA","Midcap","Healthcare"
"18-09-2026 11:40 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:40 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:40 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:40 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:40 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:40 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:40 am","IKS","Largecap","I.T"
"18-09-2026 11:45 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:45 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:45 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:45 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:45 am","TATAINVEST","Largecap","Financials"
"18-09-2026 11:45 am","BBTC","Midcap","Auto"
"18-09-2026 11:45 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:45 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:45 am","KPIL","Largecap","Realty"
"18-09-2026 11:45 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:45 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:45 am","AIIL","Largecap","Financials"
"18-09-2026 11:45 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:45 am","ATGL","Largecap","Energy"
"18-09-2026 11:45 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:45 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:45 am","VIJAYA","Midcap","Healthcare"
"18-09-2026 11:45 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:45 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:45 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:45 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:45 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:45 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:45 am","IKS","Largecap","I.T"
"18-09-2026 11:50 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:50 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:50 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:50 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:50 am","TATAINVEST","Largecap","Financials"
"18-09-2026 11:50 am","BBTC","Midcap","Auto"
"18-09-2026 11:50 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:50 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:50 am","KPIL","Largecap","Realty"
"18-09-2026 11:50 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:50 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:50 am","AIIL","Largecap","Financials"
"18-09-2026 11:50 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:50 am","ATGL","Largecap","Energy"
"18-09-2026 11:50 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:50 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:50 am","VIJAYA","Midcap","Healthcare"
"18-09-2026 11:50 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:50 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:50 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:50 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:50 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:50 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:50 am","IKS","Largecap","I.T"
"18-09-2026 11:55 am","PATANJALI","Largecap","FMCG"
"18-09-2026 11:55 am","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 11:55 am","SPLPETRO","Midcap","Energy"
"18-09-2026 11:55 am","COLPAL","Largecap","FMCG"
"18-09-2026 11:55 am","TATAINVEST","Largecap","Financials"
"18-09-2026 11:55 am","BBTC","Midcap","Auto"
"18-09-2026 11:55 am","COROMANDEL","Largecap","Chemicals"
"18-09-2026 11:55 am","CARBORUNIV","Largecap","Industrials"
"18-09-2026 11:55 am","KPIL","Largecap","Realty"
"18-09-2026 11:55 am","JSL","Largecap","Metals & Mining"
"18-09-2026 11:55 am","ADANIPORTS","Largecap","Transportation"
"18-09-2026 11:55 am","AIIL","Largecap","Financials"
"18-09-2026 11:55 am","RBLBANK","Largecap","Bank"
"18-09-2026 11:55 am","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 11:55 am","ATGL","Largecap","Energy"
"18-09-2026 11:55 am","HOMEFIRST","Midcap","Financials"
"18-09-2026 11:55 am","KIMS","Largecap","Healthcare"
"18-09-2026 11:55 am","VIJAYA","Midcap","Healthcare"
"18-09-2026 11:55 am","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 11:55 am","JYOTICNC","Largecap","Industrials"
"18-09-2026 11:55 am","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 11:55 am","TBOTEK","Midcap","I.T"
"18-09-2026 11:55 am","ACMESOLAR","Largecap","Realty"
"18-09-2026 11:55 am","SAILIFE","Largecap","Healthcare"
"18-09-2026 11:55 am","IKS","Largecap","I.T"
"18-09-2026 12:00 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:00 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:00 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:00 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:00 pm","TATAINVEST","Largecap","Financials"
"18-09-2026 12:00 pm","BBTC","Midcap","Auto"
"18-09-2026 12:00 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:00 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:00 pm","KPIL","Largecap","Realty"
"18-09-2026 12:00 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:00 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:00 pm","AIIL","Largecap","Financials"
"18-09-2026 12:00 pm","RBLBANK","Largecap","Bank"
"18-09-2026 12:00 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:00 pm","ATGL","Largecap","Energy"
"18-09-2026 12:00 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:00 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:00 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:00 pm","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 12:00 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:00 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:00 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:00 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:00 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:00 pm","IKS","Largecap","I.T"
"18-09-2026 12:05 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:05 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:05 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:05 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:05 pm","BBTC","Midcap","Auto"
"18-09-2026 12:05 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:05 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:05 pm","KPIL","Largecap","Realty"
"18-09-2026 12:05 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:05 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:05 pm","AIIL","Largecap","Financials"
"18-09-2026 12:05 pm","RBLBANK","Largecap","Bank"
"18-09-2026 12:05 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:05 pm","ATGL","Largecap","Energy"
"18-09-2026 12:05 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:05 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:05 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:05 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:05 pm","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 12:05 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:05 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:05 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:05 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:05 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:05 pm","IKS","Largecap","I.T"
"18-09-2026 12:10 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:10 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:10 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:10 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:10 pm","BBTC","Midcap","Auto"
"18-09-2026 12:10 pm","VTL","Midcap","Textiles"
"18-09-2026 12:10 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:10 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:10 pm","KPIL","Largecap","Realty"
"18-09-2026 12:10 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:10 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:10 pm","AIIL","Largecap","Financials"
"18-09-2026 12:10 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:10 pm","ATGL","Largecap","Energy"
"18-09-2026 12:10 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:10 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:10 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:10 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:10 pm","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 12:10 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:10 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:10 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:10 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:10 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:10 pm","IKS","Largecap","I.T"
"18-09-2026 12:15 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:15 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:15 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:15 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:15 pm","BBTC","Midcap","Auto"
"18-09-2026 12:15 pm","VTL","Midcap","Textiles"
"18-09-2026 12:15 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:15 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:15 pm","KPIL","Largecap","Realty"
"18-09-2026 12:15 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:15 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:15 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:15 pm","AIIL","Largecap","Financials"
"18-09-2026 12:15 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:15 pm","ATGL","Largecap","Energy"
"18-09-2026 12:15 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:15 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:15 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:15 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:15 pm","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 12:15 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:15 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:15 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:15 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:15 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:15 pm","IKS","Largecap","I.T"
"18-09-2026 12:20 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:20 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:20 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:20 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:20 pm","BBTC","Midcap","Auto"
"18-09-2026 12:20 pm","VTL","Midcap","Textiles"
"18-09-2026 12:20 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:20 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:20 pm","KPIL","Largecap","Realty"
"18-09-2026 12:20 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:20 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:20 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:20 pm","AIIL","Largecap","Financials"
"18-09-2026 12:20 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:20 pm","ATGL","Largecap","Energy"
"18-09-2026 12:20 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:20 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:20 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:20 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:20 pm","SYRMA","Largecap","Consumer Discretionary"
"18-09-2026 12:20 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:20 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:20 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:20 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:20 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:20 pm","IKS","Largecap","I.T"
"18-09-2026 12:25 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:25 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:25 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:25 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:25 pm","BBTC","Midcap","Auto"
"18-09-2026 12:25 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:25 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:25 pm","KPIL","Largecap","Realty"
"18-09-2026 12:25 pm","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 12:25 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:25 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:25 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:25 pm","AIIL","Largecap","Financials"
"18-09-2026 12:25 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:25 pm","ATGL","Largecap","Energy"
"18-09-2026 12:25 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:25 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:25 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:25 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:25 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:25 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:25 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:25 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:25 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:25 pm","IKS","Largecap","I.T"
"18-09-2026 12:30 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:30 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:30 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:30 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:30 pm","BBTC","Midcap","Auto"
"18-09-2026 12:30 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:30 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:30 pm","KPIL","Largecap","Realty"
"18-09-2026 12:30 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:30 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:30 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:30 pm","AIIL","Largecap","Financials"
"18-09-2026 12:30 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:30 pm","ATGL","Largecap","Energy"
"18-09-2026 12:30 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:30 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:30 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:30 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:30 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:30 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:30 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:30 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:30 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:30 pm","IKS","Largecap","I.T"
"18-09-2026 12:35 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:35 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:35 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:35 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:35 pm","BBTC","Midcap","Auto"
"18-09-2026 12:35 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:35 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:35 pm","KPIL","Largecap","Realty"
"18-09-2026 12:35 pm","AUROPHARMA","Largecap","Healthcare"
"18-09-2026 12:35 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:35 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:35 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:35 pm","AIIL","Largecap","Financials"
"18-09-2026 12:35 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:35 pm","ATGL","Largecap","Energy"
"18-09-2026 12:35 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:35 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:35 pm","VIJAYA","Midcap","Healthcare"
"18-09-2026 12:35 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:35 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:35 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:35 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:35 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:35 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:35 pm","IKS","Largecap","I.T"
"18-09-2026 12:40 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:40 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:40 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:40 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:40 pm","BBTC","Midcap","Auto"
"18-09-2026 12:40 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:40 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:40 pm","KPIL","Largecap","Realty"
"18-09-2026 12:40 pm","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 12:40 pm","AUROPHARMA","Largecap","Healthcare"
"18-09-2026 12:40 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:40 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:40 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:40 pm","AIIL","Largecap","Financials"
"18-09-2026 12:40 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:40 pm","ATGL","Largecap","Energy"
"18-09-2026 12:40 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:40 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:40 pm","PAYTM","Largecap","I.T"
"18-09-2026 12:40 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:40 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:40 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:40 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:40 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:40 pm","IKS","Largecap","I.T"
"18-09-2026 12:45 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:45 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:45 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:45 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:45 pm","BBTC","Midcap","Auto"
"18-09-2026 12:45 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:45 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:45 pm","KPIL","Largecap","Realty"
"18-09-2026 12:45 pm","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 12:45 pm","AUROPHARMA","Largecap","Healthcare"
"18-09-2026 12:45 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:45 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:45 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:45 pm","AIIL","Largecap","Financials"
"18-09-2026 12:45 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:45 pm","ATGL","Largecap","Energy"
"18-09-2026 12:45 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:45 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:45 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:45 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:45 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:45 pm","ACMESOLAR","Largecap","Realty"
"18-09-2026 12:45 pm","SAILIFE","Largecap","Healthcare"
"18-09-2026 12:45 pm","IKS","Largecap","I.T"
"18-09-2026 12:50 pm","PATANJALI","Largecap","FMCG"
"18-09-2026 12:50 pm","TATAPOWER","Largecap","Power & Utilities"
"18-09-2026 12:50 pm","SPLPETRO","Midcap","Energy"
"18-09-2026 12:50 pm","COLPAL","Largecap","FMCG"
"18-09-2026 12:50 pm","BBTC","Midcap","Auto"
"18-09-2026 12:50 pm","COROMANDEL","Largecap","Chemicals"
"18-09-2026 12:50 pm","CARBORUNIV","Largecap","Industrials"
"18-09-2026 12:50 pm","KPIL","Largecap","Realty"
"18-09-2026 12:50 pm","CAPLIPOINT","Midcap","Healthcare"
"18-09-2026 12:50 pm","AUROPHARMA","Largecap","Healthcare"
"18-09-2026 12:50 pm","WELCORP","Largecap","Industrials"
"18-09-2026 12:50 pm","JSL","Largecap","Metals & Mining"
"18-09-2026 12:50 pm","ADANIPORTS","Largecap","Transportation"
"18-09-2026 12:50 pm","AIIL","Largecap","Financials"
"18-09-2026 12:50 pm","ADANIGREEN","Largecap","Power & Utilities"
"18-09-2026 12:50 pm","ATGL","Largecap","Energy"
"18-09-2026 12:50 pm","HOMEFIRST","Midcap","Financials"
"18-09-2026 12:50 pm","KIMS","Largecap","Healthcare"
"18-09-2026 12:50 pm","JYOTICNC","Largecap","Industrials"
"18-09-2026 12:50 pm","BHARTIHEXA","Largecap","Telecom-Service"
"18-09-2026 12:50 pm","TBOTEK","Midcap","I.T"
"18-09-2026 12:50 pm","ACMESOLAR","Largecap","Realty"
